id,began_at,ended_at,device_id,began_at_gmtm,ended_at_gmtm,score,created_at,updated_at
16624c99-a5c7-42c0-b1ac-4130f8d9957a,2022-08-26T10:37:42.201000+00:00,NaT,6d000635-98ea-415d-b5c7-8c01f9dd5510,0,,,2022-08-26T10:37:43.015502+00:00,2022-08-26T10:37:43.015502+00:00
cecbaae8-a399-403c-84ed-336f5cadc4ee,2022-08-26T16:14:59.062000+00:00,NaT,0ff9568f-21fd-4175-bb88-4f6b376aa689,0,,,2022-08-26T16:14:59.973332+00:00,2022-08-26T16:14:59.973332+00:00
bf4e0475-385e-43f6-b78f-424ca2ae385f,2022-08-27T11:49:07.224000+00:00,2022-08-27T11:54:50.800000+00:00,92b14130-1128-4385-a071-e45354aedf5d,0,343576.0,1510.0,2022-08-27T11:49:07.843053+00:00,2022-08-27T11:54:51.404434+00:00
b5871f03-6b41-4a11-934d-3c6ac498276c,2022-08-27T11:56:17.627000+00:00,NaT,92b14130-1128-4385-a071-e45354aedf5d,0,,,2022-08-27T11:56:18.239198+00:00,2022-08-27T11:56:18.239198+00:00
c9a095be-252f-4539-966b-2e66f56c2998,2022-08-27T12:02:30.007000+00:00,NaT,c43276c8-6abd-4113-bba8-27ffb85868db,0,,,2022-08-27T12:02:30.756404+00:00,2022-08-27T12:02:30.756404+00:00
17c62961-b931-4797-bf38-792f95d00faa,2022-08-27T16:44:51.045000+00:00,2022-08-27T16:48:33.519000+00:00,b1a490e1-5c2b-4db6-9a51-71ed95502170,0,184335.0,456.0,2022-08-27T16:44:49.539018+00:00,2022-08-27T16:48:32.073689+00:00
ca3966c0-a41d-459c-941f-60a3746cba97,2022-08-28T11:47:38.566000+00:00,2022-08-28T11:50:42.104000+00:00,42beb3a7-4637-4147-8ff8-fc6b8c8cb88d,0,183349.0,196.0,2022-08-28T11:47:38.774151+00:00,2022-08-28T11:50:42.956509+00:00
11e32a33-eb1c-4219-8d12-27de25f8018e,2022-09-01T07:56:05.641000+00:00,NaT,b758e72e-c98a-47b6-b363-9eb5dcc9fdc2,0,,,2022-09-01T07:56:05.715048+00:00,2022-09-01T07:56:05.715048+00:00
fe8f861c-ad69-4f45-8367-51fcafbdb65b,2022-09-01T09:12:05.768000+00:00,2022-09-01T09:18:27.080000+00:00,f3493aad-e751-4ac2-bba9-4dcd55004349,0,336343.0,1911.0,2022-09-01T09:12:05.840966+00:00,2022-09-01T09:18:27.171930+00:00
fa3b8efc-bc48-4a8c-8bfd-b7ffe5593bee,2022-09-03T17:58:58.453000+00:00,2022-09-03T18:04:14.933000+00:00,a99be193-dbdd-4b86-8e75-ef357de4dfe4,0,315591.0,434.0,2022-09-03T17:58:59.290370+00:00,2022-09-03T18:04:15.768171+00:00
b4fa488e-0ecb-4e93-b0dd-f8c19ec02935,2022-09-05T17:48:13.079000+00:00,NaT,c412cb98-92aa-40b3-bc1b-af75127c8155,0,,,2022-09-05T17:48:14.253291+00:00,2022-09-05T17:48:14.253291+00:00
6418f110-f2ea-4dc0-ae95-7c00216f048b,2022-09-07T09:49:09.773000+00:00,NaT,f20dacbf-9c81-401e-9fc2-d04d9ec11ea0,0,,,2022-09-07T09:49:09.130765+00:00,2022-09-07T09:49:09.130765+00:00
702ab6a5-0d72-45ab-a572-adb89734bb3d,2022-09-07T09:51:06.122000+00:00,NaT,7f551129-06de-4480-8cfb-4ed477bd3d77,0,,,2022-09-07T09:51:05.477203+00:00,2022-09-07T09:51:05.477203+00:00
bb54bd63-9e0d-403d-a117-18811334aa6b,2022-09-09T06:24:02.477000+00:00,NaT,d57c8af9-6b0a-4ea5-a372-9720d50f5850,0,,,2022-09-09T06:24:03.017402+00:00,2022-09-09T06:24:03.017402+00:00
a05afe0b-7928-4cc4-8585-afc4e67b1131,2022-09-09T06:26:35.024000+00:00,NaT,b30b5aab-aca1-4e09-bdec-469222208d11,0,,,2022-09-09T06:26:36.037537+00:00,2022-09-09T06:26:36.037537+00:00
03668d73-1e03-4b08-841a-3e54f2471f86,2022-09-09T06:29:31.674000+00:00,NaT,1f8b03bf-d6c8-4a3f-b7bf-386760f6fcdd,0,,,2022-09-09T06:29:33.044029+00:00,2022-09-09T06:29:33.044029+00:00
96a3bab4-99a7-4de3-b2c2-a0c3a5396f36,2022-09-09T08:02:39.618000+00:00,2022-09-09T08:06:11.306000+00:00,c56c775a-04d6-471a-9182-2ebfbe194c75,0,211571.0,683.0,2022-09-09T08:02:39.665483+00:00,2022-09-09T08:06:11.404629+00:00
d5559033-caf0-464f-b3a7-37e3b5aab7ab,2022-09-09T08:07:02.506000+00:00,NaT,5894b4b8-b540-4f5a-b7f8-4685bfe27869,0,,,2022-09-09T08:07:02.415756+00:00,2022-09-09T08:07:02.415756+00:00
03011c67-579e-4101-86fe-2994bb45cdfd,2022-09-09T08:15:14.210000+00:00,2022-09-09T08:19:11.175000+00:00,5894b4b8-b540-4f5a-b7f8-4685bfe27869,0,182350.0,73.0,2022-09-09T08:15:14.037304+00:00,2022-09-09T08:19:10.996795+00:00
8e07993a-e41f-4352-8f96-1d23c58f65b7,2022-09-09T08:21:35.898000+00:00,NaT,aabdc32f-bf7e-4d4b-ab9a-a7858d411a62,0,,,2022-09-09T08:21:35.715255+00:00,2022-09-09T08:21:35.715255+00:00
49d7cec2-af40-4cab-925d-18bf9e8d39e9,2022-09-09T08:22:13.357000+00:00,NaT,aabdc32f-bf7e-4d4b-ab9a-a7858d411a62,0,,,2022-09-09T08:22:13.173892+00:00,2022-09-09T08:22:13.173892+00:00
1e225c76-0086-43d1-a7af-19dd76ef18b5,2022-09-09T08:33:00.065000+00:00,NaT,c9636294-ae0f-4cad-8afe-fd30b11bbfc2,0,,,2022-09-09T08:32:59.947082+00:00,2022-09-09T08:32:59.947082+00:00
12205634-1a31-4f65-bf26-3f306082f109,2022-09-09T10:46:21.151000+00:00,NaT,bb0042dc-37d6-4f1d-b71a-c406303d5d6a,0,,,2022-09-09T10:46:21.614862+00:00,2022-09-09T10:46:21.614862+00:00
8bbc8b67-d2e1-46d1-bbd4-c35b1d29660d,2022-09-09T11:12:24.788000+00:00,NaT,f298342a-e400-4f22-818b-9683aa1fcee8,0,,,2022-09-09T11:12:27.790440+00:00,2022-09-09T11:12:27.790440+00:00
a90c9167-703f-4cfe-8d45-c6e7f56dcec5,2022-09-09T11:42:45.353000+00:00,NaT,320a074d-af55-494b-b6ee-5fef65c330a4,0,,,2022-09-09T11:42:45.609726+00:00,2022-09-09T11:42:45.609726+00:00
a257daac-9dfa-4aab-bdab-540b903f8ee7,2022-09-09T11:49:49.850000+00:00,2022-09-09T11:53:34.946000+00:00,e164c4e0-f104-448f-b7b4-520e05f6c96b,0,217567.0,281.0,2022-09-09T11:49:50.758630+00:00,2022-09-09T11:53:35.847948+00:00
3c123654-15f2-420e-974c-b1ed0196e5ae,2022-09-09T14:57:10.186000+00:00,NaT,462cc465-df40-4413-afd2-599cdbbf7b96,0,,,2022-09-09T14:57:10.277959+00:00,2022-09-09T14:57:10.277959+00:00
31dfff2f-ad12-4888-a12e-9e023d254d73,2022-09-09T15:02:26.413000+00:00,NaT,274dd1d7-9fea-4ded-855e-ee3de454f6b7,0,,,2022-09-09T15:02:26.521600+00:00,2022-09-09T15:02:26.521600+00:00
5614f622-dc00-429b-9cec-5ab413bcd97c,2022-09-09T15:04:38.923000+00:00,NaT,20422721-556e-40f8-a4c9-62d27e8a414d,0,,,2022-09-09T15:04:39.049391+00:00,2022-09-09T15:04:39.049391+00:00
d09c6456-31ab-4650-b3a5-cd92725e276f,2022-09-09T15:01:21.505000+00:00,2022-09-09T15:05:30.995000+00:00,d14f51e6-ea07-47d9-ac31-05248e3af6c4,0,247841.0,88.0,2022-09-09T15:01:23.562495+00:00,2022-09-09T15:05:32.820994+00:00
271e936d-2648-4a81-b2c0-2176db258c12,2022-09-09T15:05:35.722000+00:00,NaT,d14f51e6-ea07-47d9-ac31-05248e3af6c4,0,,,2022-09-09T15:05:37.736442+00:00,2022-09-09T15:05:37.736442+00:00
f07ed900-a9c0-4579-820e-3d5cc9629383,2022-09-09T15:10:11.481000+00:00,NaT,20422721-556e-40f8-a4c9-62d27e8a414d,0,,,2022-09-09T15:10:11.574858+00:00,2022-09-09T15:10:11.574858+00:00
16641779-e287-4e4e-a4f7-e102ce26d7ae,2022-09-09T15:11:42.914000+00:00,2022-09-09T15:15:37.508000+00:00,93f42b61-e484-4734-b055-e1258390e96e,0,234306.0,158.0,2022-09-09T15:11:44.721896+00:00,2022-09-09T15:15:39.305658+00:00
8f80dabd-300c-4e76-9200-fac504c356cd,2022-09-09T15:11:24.974000+00:00,2022-09-09T15:15:47.789000+00:00,20422721-556e-40f8-a4c9-62d27e8a414d,0,262823.0,528.0,2022-09-09T15:11:25.061616+00:00,2022-09-09T15:15:47.880419+00:00
76c08054-36f8-44d8-8a4b-c114344f8ff1,2022-09-10T05:57:51.647000+00:00,NaT,6eeedaca-7c75-490f-8f14-b5687836c101,0,,,2022-09-10T05:57:51.730356+00:00,2022-09-10T05:57:51.730356+00:00
a99691fa-ccbf-44d1-a556-1c88e76d334b,2022-09-10T05:58:17.934000+00:00,2022-09-10T06:12:07.728000+00:00,6eeedaca-7c75-490f-8f14-b5687836c101,0,818142.0,52523.0,2022-09-10T05:58:18.007673+00:00,2022-09-10T06:12:07.845557+00:00
7270de1f-5787-40d3-8bc4-0142c81b99d8,2022-09-28T13:48:21.768000+00:00,NaT,a6a1f468-910a-44f6-8edf-cff5276ecfc8,0,,,2022-09-28T13:48:21.965535+00:00,2022-09-28T13:48:21.965535+00:00
8f085045-5356-4876-b3cb-7f46c7ae2405,2022-09-11T18:14:46.791000+00:00,2022-09-11T18:19:05.319000+00:00,a0b3852f-36f0-4303-930e-21ea04deafc6,0,257887.0,481.0,2022-09-11T18:14:47.503238+00:00,2022-09-11T18:19:06.055579+00:00
1592aa5b-70e9-46a8-a65d-9f71e4872de5,2022-09-12T12:34:25.554000+00:00,NaT,17aa410f-eca5-438b-8c18-7734a2173a6b,0,,,2022-09-12T12:34:25.644931+00:00,2022-09-12T12:34:25.644931+00:00
e2c161d1-130b-4c91-80db-185e14aef8ff,2022-09-12T14:48:05.791000+00:00,NaT,516f6a69-8ddb-45d2-a74e-dac802fc1995,0,,,2022-09-12T14:48:06.100939+00:00,2022-09-12T14:48:06.100939+00:00
860430ee-170c-412f-9828-27522f261baf,2022-09-12T15:01:56.930000+00:00,NaT,1da8d1da-231c-4012-b7b9-5f51ee81efb3,0,,,2022-09-12T15:01:56.989362+00:00,2022-09-12T15:01:56.989362+00:00
7e3ea471-35af-4c51-8562-c4a2660dcfd6,2022-09-13T07:13:08.030000+00:00,NaT,247a597d-e719-4b92-8a04-4205192e4c8e,0,,,2022-09-13T07:13:08.083825+00:00,2022-09-13T07:13:08.083825+00:00
133aaf68-fde5-47d9-87da-a56e4b38aacf,2022-09-13T07:48:15.131000+00:00,NaT,1fb817a1-1e8c-40bc-a8e2-72a147ad073e,0,,,2022-09-13T07:48:14.507623+00:00,2022-09-13T07:48:14.507623+00:00
0f1083b7-3180-4d95-8bfe-101efbc842b6,2022-09-13T07:52:29.467000+00:00,NaT,dc1806e4-b21f-4aa0-ab4d-2d130aef0659,0,,,2022-09-13T07:52:28.854462+00:00,2022-09-13T07:52:28.854462+00:00
315d666a-dcb9-4e66-b74b-e3dec581558c,2022-09-13T08:55:12.564000+00:00,NaT,11a6935c-af0c-4fe5-8c00-820b68e14b5b,0,,,2022-09-13T08:55:13.930483+00:00,2022-09-13T08:55:13.930483+00:00
2b065799-0bba-4436-b4c3-44ec8e779ee5,2022-09-13T08:55:14.712000+00:00,NaT,11a6935c-af0c-4fe5-8c00-820b68e14b5b,0,,,2022-09-13T08:55:16.641737+00:00,2022-09-13T08:55:16.641737+00:00
05c9cd4c-905b-4f23-b971-e9cb42cca408,2022-09-13T09:02:03.718000+00:00,NaT,abd3ba09-76b8-4f47-a65d-9d3241b30ad5,0,,,2022-09-13T09:02:04.976591+00:00,2022-09-13T09:02:04.976591+00:00
5827075e-f953-4e7a-b789-41241875e6df,2022-09-13T09:05:52.309000+00:00,NaT,48d2126d-248f-43ce-b68f-76462a463285,0,,,2022-09-13T09:05:52.346063+00:00,2022-09-13T09:05:52.346063+00:00
5de33925-355c-47ea-bed1-79030f6b8813,2022-09-13T09:38:41.785000+00:00,NaT,1e197d33-6098-44c5-8615-f1ca45dc2981,0,,,2022-09-13T09:38:42.248882+00:00,2022-09-13T09:38:42.248882+00:00
113bf335-f631-4b6f-ab13-1f8fb2bf0694,2022-09-13T09:40:39.324000+00:00,NaT,010d7815-8fe0-469c-80a7-11f787abe01f,0,,,2022-09-13T09:40:39.676432+00:00,2022-09-13T09:40:39.676432+00:00
fda620b5-e23e-4618-a756-095abd161a0c,2022-09-13T14:24:24.356000+00:00,2022-09-13T14:26:39.061000+00:00,4aa4524f-1c4b-49ed-9ecd-b196e2dde7a0,0,133333.0,-3.0,2022-09-13T14:24:24.302077+00:00,2022-09-13T14:26:39.021105+00:00
8922a3af-8c15-43f9-bfa3-937aa55158ed,2022-09-13T14:26:45.399000+00:00,NaT,0d352935-f581-48e7-bed2-fc0ec4358201,0,,,2022-09-13T14:26:45.436608+00:00,2022-09-13T14:26:45.436608+00:00
ffc65eae-852f-4fe7-816e-d0e6478ed0bf,2022-09-13T14:34:38.256000+00:00,2022-09-13T14:38:15.642000+00:00,0cdee9f5-54a6-4621-9bd4-dcee2bcddb1c,0,217357.0,455.0,2022-09-13T14:34:38.731212+00:00,2022-09-13T14:38:16.119480+00:00
e012284a-7b1a-4c1e-80b0-62541fff79b9,2022-09-13T14:38:26.393000+00:00,2022-09-13T14:40:56.646000+00:00,0cdee9f5-54a6-4621-9bd4-dcee2bcddb1c,0,149794.0,1.0,2022-09-13T14:38:26.973941+00:00,2022-09-13T14:40:57.057530+00:00
7b776351-bfe0-4b36-a3fd-92cc52fc44d3,2022-09-13T14:47:34.360000+00:00,NaT,2a700449-0a3c-4ce0-b298-6bfc4d1d5702,0,,,2022-09-13T14:47:36.598160+00:00,2022-09-13T14:47:36.598160+00:00
a8f96382-3644-4ad8-b806-d7f644ce788a,2022-09-13T14:56:02.621000+00:00,NaT,0846440d-ac11-4b25-a4c3-3200ecfeb3db,0,,,2022-09-13T14:56:21.452463+00:00,2022-09-13T14:56:21.452463+00:00
e8ba7640-da9b-401d-b6ff-599ac12c51db,2022-09-13T15:03:00.791000+00:00,NaT,31d8c611-fa9b-49fc-96e0-073456a6d47c,0,,,2022-09-13T15:03:01.677325+00:00,2022-09-13T15:03:01.677325+00:00
d8987a3b-1892-463d-b4c9-7f77db9420fe,2022-09-13T15:05:39.212000+00:00,NaT,beb28137-8487-424b-8a0c-b2831c4358c4,0,,,2022-09-13T15:05:37.768168+00:00,2022-09-13T15:05:37.768168+00:00
0d6e52fb-7f80-435c-afbf-384d5f9b7f70,2022-09-13T15:14:51.036000+00:00,NaT,2a8f5556-2305-413e-b798-36cc4448fa38,0,,,2022-09-13T15:14:51.362249+00:00,2022-09-13T15:14:51.362249+00:00
ec090e96-7bfe-479d-8d35-1be31a437ad9,2022-09-13T15:15:49.358000+00:00,2022-09-13T15:19:41.847000+00:00,1991952b-5308-4fed-a07b-82aaae4e6d50,0,232607.0,159.0,2022-09-13T15:15:49.410445+00:00,2022-09-13T15:19:41.882804+00:00
9469bd49-47fd-4550-9a38-ee10d539e7b0,2022-09-13T15:21:04.016000+00:00,2022-09-13T15:24:18.410000+00:00,7d723a55-1386-4d3a-b9eb-2487703fd8a0,0,194535.0,75.0,2022-09-13T15:21:05.962065+00:00,2022-09-13T15:24:19.942617+00:00
d612ab9f-3d18-4750-a4b0-3bb7a6443a17,2022-09-13T15:23:33.848000+00:00,2022-09-13T15:28:51.142000+00:00,1991952b-5308-4fed-a07b-82aaae4e6d50,0,161335.0,18.0,2022-09-13T15:23:33.994122+00:00,2022-09-13T15:28:51.153154+00:00
887c726a-7cbd-4bea-82e8-14aa6fa8a1fa,2022-09-13T15:23:53.448000+00:00,2022-09-13T15:29:50.727000+00:00,48220ef2-3599-4143-a7f9-b239ce9209e5,0,357239.0,1795.0,2022-09-13T15:23:55.669819+00:00,2022-09-13T15:29:52.430363+00:00
2097e4b4-00fb-41eb-93d0-bed72fdc7377,2022-09-13T15:28:10.440000+00:00,2022-09-13T15:32:28.198000+00:00,e7c86a46-e1b5-4481-9b56-6fb01d97e343,0,248352.0,277.0,2022-09-13T15:28:11.628210+00:00,2022-09-13T15:32:29.367737+00:00
0f983d0f-1cc4-4cfb-87a0-b503c97673c0,2022-09-13T15:34:32.781000+00:00,2022-09-13T15:37:38.128000+00:00,180ae15e-436a-4391-8128-a7e7d82bdf7a,0,172829.0,170.0,2022-09-13T15:34:35.072936+00:00,2022-09-13T15:37:40.431226+00:00
8ec9657d-bee0-44d6-8232-ede4015b8b95,2022-09-13T15:37:43.021000+00:00,2022-09-13T15:44:11.649000+00:00,180ae15e-436a-4391-8128-a7e7d82bdf7a,0,388554.0,1678.0,2022-09-13T15:37:45.320030+00:00,2022-09-13T15:44:13.959862+00:00
07a7c8ef-52ff-4f84-a70a-b88b2d07eb60,2022-09-13T15:20:36.207000+00:00,2022-09-13T16:15:26.539000+00:00,6248c58e-ab46-4c6e-b32d-46f852e0b941,0,136775.0,7.0,2022-09-13T15:20:37.751715+00:00,2022-09-13T16:15:27.454573+00:00
bec1f659-3b70-4c0e-b4b8-d52d5acc19e9,2022-09-13T16:15:37.793000+00:00,2022-09-13T16:19:53.639000+00:00,6248c58e-ab46-4c6e-b32d-46f852e0b941,0,256001.0,156.0,2022-09-13T16:15:38.708064+00:00,2022-09-13T16:19:54.548649+00:00
fcf329e4-a2a9-4a2b-b2f2-d9f24a36be19,2022-09-13T16:20:21.508000+00:00,NaT,bb735f83-c2fa-41c0-82e0-bdf0db128ad5,0,,,2022-09-13T16:20:21.561712+00:00,2022-09-13T16:20:21.561712+00:00
08307749-f7d0-49ab-9530-d386eef8a322,2022-09-13T16:18:14.467000+00:00,2022-09-13T16:21:30.914000+00:00,901d7986-3a87-435b-a5b0-d65b4c9eb960,0,189825.0,44.0,2022-09-13T16:18:14.586860+00:00,2022-09-13T16:21:31.025637+00:00
bc99c635-4379-4902-93bc-ad69fbe94aa1,2022-09-13T16:23:49.964000+00:00,NaT,5ae501b1-c891-4eaa-856f-f0a704f42cbf,0,,,2022-09-13T16:23:49.191795+00:00,2022-09-13T16:23:49.191795+00:00
a24f39d2-647d-46a6-b757-bc67124cb8df,2022-09-13T16:25:40.954000+00:00,NaT,e5e3d56d-8b54-4e60-9019-e5fad6b33e5b,0,,,2022-09-13T16:25:40.145882+00:00,2022-09-13T16:25:40.145882+00:00
bf384868-19d9-4371-94df-ca5aa2d711fa,2022-09-13T16:24:19.293000+00:00,2022-09-13T16:27:08.272000+00:00,901d7986-3a87-435b-a5b0-d65b4c9eb960,0,153737.0,0.0,2022-09-13T16:24:19.401897+00:00,2022-09-13T16:27:08.390216+00:00
804cceef-3bed-4909-a796-ce7965b91d5e,2022-09-13T16:27:11.463000+00:00,NaT,901d7986-3a87-435b-a5b0-d65b4c9eb960,0,,,2022-09-13T16:27:11.564204+00:00,2022-09-13T16:27:11.564204+00:00
ae86ee7b-9551-4eb2-b627-c1098bc35f19,2022-09-13T16:25:30.110000+00:00,2022-09-13T16:28:13.471000+00:00,702a1b37-c754-454f-ae01-bc19b02fdab7,0,163352.0,70.0,2022-09-13T16:25:31.208707+00:00,2022-09-13T16:28:14.640363+00:00
efb040e1-d9e0-47b9-b609-9e9a391d1e5e,2022-09-13T16:27:17.754000+00:00,2022-09-13T16:33:26.210000+00:00,901d7986-3a87-435b-a5b0-d65b4c9eb960,0,368448.0,1919.0,2022-09-13T16:27:17.856112+00:00,2022-09-13T16:33:26.311316+00:00
6da0d853-1f36-4a7e-91c6-0849d5561486,2022-09-13T16:33:54.608000+00:00,NaT,702a1b37-c754-454f-ae01-bc19b02fdab7,0,,,2022-09-13T16:33:55.688051+00:00,2022-09-13T16:33:55.688051+00:00
ed98c253-8b5e-4811-a7a3-3c057a929421,2022-09-13T16:34:13.731000+00:00,NaT,901d7986-3a87-435b-a5b0-d65b4c9eb960,0,,,2022-09-13T16:34:13.830196+00:00,2022-09-13T16:34:13.830196+00:00
4de6ce28-947a-47d0-a070-bbc50fa7ee62,2022-09-13T16:35:55.735000+00:00,2022-09-13T16:41:16.737000+00:00,901d7986-3a87-435b-a5b0-d65b4c9eb960,0,320977.0,862.0,2022-09-13T16:35:55.832769+00:00,2022-09-13T16:41:16.837629+00:00
c191506e-d0b3-4ed7-8c27-ea2e30014e10,2022-09-13T16:43:44.796000+00:00,NaT,901d7986-3a87-435b-a5b0-d65b4c9eb960,0,,,2022-09-13T16:43:44.894947+00:00,2022-09-13T16:43:44.894947+00:00
5af79a2a-d674-4abc-ae0a-665a1745bedd,2022-09-13T16:39:27.847000+00:00,2022-09-13T16:44:25.039000+00:00,652e391c-d287-4cd1-826c-590f42133cf2,0,149144.0,8.0,2022-09-13T16:39:28.826406+00:00,2022-09-13T16:44:26.050057+00:00
3e23ce3a-c1df-4c08-9bac-abd0d2e60129,2022-09-13T16:48:51.344000+00:00,NaT,652e391c-d287-4cd1-826c-590f42133cf2,0,,,2022-09-13T16:48:52.936585+00:00,2022-09-13T16:48:52.936585+00:00
8ad3fd58-1da7-4f7f-90ca-d0d70898681e,2022-09-13T16:50:59.066000+00:00,2022-09-13T16:53:45.106000+00:00,652e391c-d287-4cd1-826c-590f42133cf2,0,166153.0,50.0,2022-09-13T16:51:00.349726+00:00,2022-09-13T16:53:46.426134+00:00
27e9da70-6406-4ee6-8a84-2671d49aa823,2022-09-13T18:08:05.396000+00:00,NaT,55cd109e-d598-4409-83f4-610ffea20083,0,,,2022-09-13T18:08:06.122777+00:00,2022-09-13T18:08:06.122777+00:00
c452d989-27c8-4994-b02b-e597bc11163b,2022-09-13T18:10:24.867000+00:00,NaT,7f38b233-dabe-4b36-afa9-2bb6a2c9d42f,0,,,2022-09-13T18:10:31.408823+00:00,2022-09-13T18:10:31.408823+00:00
40ed5e59-c228-4969-a11f-677c9db11a53,2022-09-13T18:18:06.051000+00:00,NaT,7f38b233-dabe-4b36-afa9-2bb6a2c9d42f,0,,,2022-09-13T18:18:12.754788+00:00,2022-09-13T18:18:12.754788+00:00
ecf2383c-2a77-44e9-a50b-91d12e938d83,2022-09-13T18:21:36.752000+00:00,NaT,54e987f1-9262-40d1-a24f-3abe87dd3f2f,0,,,2022-09-13T18:21:43.256739+00:00,2022-09-13T18:21:43.256739+00:00
a99ab70d-2c24-4dca-adfe-ddccb4978542,2022-09-13T18:27:27.792000+00:00,NaT,65d4583c-b02d-4938-8753-0225fed8dfed,0,,,2022-09-13T18:27:26.582008+00:00,2022-09-13T18:27:26.582008+00:00
b22ca299-fd22-4310-a66e-efbc4db0baa9,2022-09-13T18:29:58.110000+00:00,2022-09-13T18:34:03.875000+00:00,cc3a396f-c2fa-468b-9c35-c9c47b750a19,0,245846.0,361.0,2022-09-13T18:29:56.664963+00:00,2022-09-13T18:34:02.426432+00:00
40c7cb11-9ef4-436d-aec7-6a17f0f1c2af,2022-09-13T18:34:12.555000+00:00,NaT,cc3a396f-c2fa-468b-9c35-c9c47b750a19,0,,,2022-09-13T18:34:11.139936+00:00,2022-09-13T18:34:11.139936+00:00
84af0415-42ed-431f-b84e-6c52af8c4a9b,2022-09-13T18:34:37.569000+00:00,NaT,162fbc7b-109e-42ae-8c4b-391a4b6a537d,0,,,2022-09-13T18:34:35.744460+00:00,2022-09-13T18:34:35.744460+00:00
c5c832e2-d1bf-4225-bffb-b260b52bb407,2022-09-13T18:37:09.413000+00:00,NaT,1d6f9b6f-a8cb-4623-a191-1f455ad9e99a,0,,,2022-09-13T18:37:15.942672+00:00,2022-09-13T18:37:15.942672+00:00
3b2afc00-a0da-4e1f-8c7d-bdc53fe139b0,2022-09-13T18:44:20.554000+00:00,NaT,21c4ceea-dfa6-46d3-9abb-59400539f34d,0,,,2022-09-13T18:44:20.871560+00:00,2022-09-13T18:44:20.871560+00:00
3945198a-b8e5-4bb7-8336-1220248763b6,2022-09-13T18:40:08.218000+00:00,2022-09-13T18:46:00.545000+00:00,1d6f9b6f-a8cb-4623-a191-1f455ad9e99a,0,352330.0,732.0,2022-09-13T18:40:14.798691+00:00,2022-09-13T18:46:07.070320+00:00
277d912b-7156-4f84-b402-b5712b841776,2022-09-13T18:46:41.933000+00:00,NaT,146f7a4c-6f8a-4bcb-9c3b-f2ff81c5fb42,0,,,2022-09-13T18:46:42.331256+00:00,2022-09-13T18:46:42.331256+00:00
933f17c2-c9ae-4620-9028-2d1bb61e2e47,2022-09-13T18:45:48.142000+00:00,2022-09-13T18:51:44.212000+00:00,4e3a238f-5c3d-4007-99af-78def6002fc7,0,355152.0,608.0,2022-09-13T18:45:49.398393+00:00,2022-09-13T18:51:44.411524+00:00
668a15d0-015d-4a39-bde8-7daa4711af2f,2022-09-13T18:46:17.463000+00:00,2022-09-13T18:51:40.294000+00:00,1d6f9b6f-a8cb-4623-a191-1f455ad9e99a,0,322772.0,791.0,2022-09-13T18:46:23.989634+00:00,2022-09-13T18:51:46.816793+00:00
d4e26fbc-1e7a-49a8-ac46-0281bf2d5ca4,2022-09-13T18:53:38.852000+00:00,NaT,94bd085b-7f04-433b-a0d5-6659786901b1,0,,,2022-09-13T18:53:39.492706+00:00,2022-09-13T18:53:39.492706+00:00
d0f4407c-61cf-4229-8f22-227021c4b74d,2022-09-13T18:52:44.680000+00:00,2022-09-13T18:59:49.129000+00:00,5b9fcf4c-55bf-436a-ba14-bf7efef2b93c,0,424456.0,1746.0,2022-09-13T18:52:51.209251+00:00,2022-09-13T18:59:55.761354+00:00
198cb092-f310-42c0-87e3-c14011c65546,2022-09-13T18:54:51.607000+00:00,2022-09-13T19:02:43.875000+00:00,62b606a5-89f8-4b05-a02b-dde2cc7b89a6,0,470787.0,2937.0,2022-09-13T18:54:52.397470+00:00,2022-09-13T19:02:44.650450+00:00
2fc305ab-d3a6-43c1-bbd4-7a2185e2af7e,2022-09-13T20:07:20.787000+00:00,NaT,794272df-5487-4ff8-a2fe-4a6af27bfc9c,0,,,2022-09-13T20:07:20.912889+00:00,2022-09-13T20:07:20.912889+00:00
823b2edd-f3d3-4c7e-a5b9-b1edb848c01c,2022-09-13T20:08:27.858000+00:00,NaT,9726aa98-a12b-4c7f-83a4-afd98d318f7f,0,,,2022-09-13T20:08:28.078323+00:00,2022-09-13T20:08:28.078323+00:00
0bc0926b-0bce-4f30-b3f0-8cd4677e1af1,2022-09-14T06:24:38.947000+00:00,NaT,9499999c-a906-4ff9-b1f2-4296b488a3d1,0,,,2022-09-14T06:24:39.168876+00:00,2022-09-14T06:24:39.168876+00:00
ca4e107a-df62-463a-a890-59633ea94ed4,2022-09-14T07:40:07.354000+00:00,NaT,719b703a-86f7-4667-a2dc-31c8c2d03a49,0,,,2022-09-14T07:40:06.951600+00:00,2022-09-14T07:40:06.951600+00:00
02d74146-4255-4cfd-b052-360062c72cc9,2022-09-14T11:45:07.023000+00:00,2022-09-14T11:47:41.288000+00:00,bd382f54-7327-4bb6-81f2-ec1dffcefa85,0,151524.0,-1.0,2022-09-14T11:45:07.977622+00:00,2022-09-14T11:47:42.349293+00:00
53e452a3-7ca2-4936-bd12-40c2c04fe34f,2022-09-14T11:50:35.348000+00:00,2022-09-14T11:54:18.717000+00:00,905c6768-4070-431d-87ce-13cabd4e0b1d,0,223296.0,142.0,2022-09-14T11:50:36.362649+00:00,2022-09-14T11:54:19.619156+00:00
