id,page_id,word_id,ocr_transcript,ocr_confidence,created_at,updated_at
2f10c90e-1767-458f-bdcd-8cd12d678271,ARBEI_19190109_001,312,fchosie,0.52,2022-04-19T17:37:49.799900+00:00,2022-06-21T15:14:05.419795+00:00
c36f36c4-03e0-4976-9e90-a6b64c8d4259,ARBEI_19190109_001,313,geschimpft,0.741,2022-04-19T17:37:50.229637+00:00,2022-06-21T15:14:05.419795+00:00
9f7902a9-1165-47b3-9edd-1daea2317edd,ARBEI_19190109_001,314,und,0.74666667,2022-04-19T17:37:50.660337+00:00,2022-06-21T15:14:05.419795+00:00
b2701f1c-d37e-4574-81b7-0663034de40b,ARBEI_19190109_001,315,gewettert.,0.73,2022-04-19T17:37:51.168640+00:00,2022-06-21T15:14:05.419795+00:00
48db32b9-1742-416a-acc4-862e363d916d,ARBEI_19190109_001,316,Die,0.9066667,2022-04-19T17:37:51.612495+00:00,2022-06-21T15:14:05.419795+00:00
fcf5fb0c-882d-4b9e-9cdf-f911a0314cb0,ARBEI_19190109_001,317,Fran,0.515,2022-04-19T17:37:52.047960+00:00,2022-06-21T15:14:05.419795+00:00
ac1fc3dd-a457-4efb-a365-96ed00273f6c,ARBEI_19190109_001,318,"zosen,",0.535,2022-04-19T17:37:52.486410+00:00,2022-06-21T15:14:05.419795+00:00
b96a79bc-09a1-4bd2-abc8-8f42bb35ede2,ARBEI_19190109_001,319,Engländer,0.61777776,2022-04-19T17:37:52.930336+00:00,2022-06-21T15:14:05.419795+00:00
5c99220d-8b0e-4db6-8683-b015fa7919d2,ARBEI_19190109_001,320,und,0.79333335,2022-04-19T17:37:53.385090+00:00,2022-06-21T15:14:05.419795+00:00
93667c1e-1fb9-42f6-8da7-573add8de3e9,ARBEI_19190109_001,321,Amerikaner,0.763,2022-04-19T17:37:53.826929+00:00,2022-06-21T15:14:05.419795+00:00
d3c04e80-0f0f-4831-8da7-6e99cdaceab9,ARBEI_19190109_001,322,kamen,0.732,2022-04-19T17:37:54.279891+00:00,2022-06-21T15:14:05.419795+00:00
0b2550df-0f3d-48a1-b224-2beac746c09f,ARBEI_19190109_001,323,in,0.665,2022-04-19T17:37:54.732620+00:00,2022-06-21T15:14:05.419795+00:00
74b2f42f-a0a4-48cc-9ce4-c0a17701c381,ARBEI_19190109_001,324,der,0.88666666,2022-04-19T17:37:55.167368+00:00,2022-06-21T15:14:05.419795+00:00
8efe5282-d6f1-4de2-84d8-bd8abdd7da68,ARBEI_19190109_001,325,"„Arbeiter-Zeitung""",0.81333333,2022-04-19T17:37:55.591592+00:00,2022-06-21T15:14:05.419795+00:00
dd8b2c8b-5de5-499a-a0c3-71d30a886106,ARBEI_19190109_001,326,ebenso,0.5883333,2022-04-19T17:37:56.025163+00:00,2022-06-21T15:14:05.419795+00:00
bcd13fd9-3a72-4019-8cf8-8a26ddf990c9,ARBEI_19190109_001,327,schlecht,0.7575,2022-04-19T17:37:56.528847+00:00,2022-06-21T15:14:05.419795+00:00
c4ad92f6-ea5c-4d4a-8f31-7c951b74b75c,ARBEI_19190109_001,328,"weg,",0.53,2022-04-19T17:37:56.973865+00:00,2022-06-21T15:14:05.419795+00:00
a4b51996-86cc-498c-a5ea-fb7ce5b0002d,ARBEI_19190109_001,329,wie,0.62333333,2022-04-19T17:37:57.428641+00:00,2022-06-21T15:14:05.419795+00:00
b304349e-1a39-4a15-9787-3aa07e28afdd,ARBEI_19190109_001,330,in,0.66,2022-04-19T17:37:57.877126+00:00,2022-06-21T15:14:05.419795+00:00
e906e81c-da08-4011-9ed9-db43e29f4560,ARBEI_19190109_001,331,der,0.72333336,2022-04-19T17:37:58.304967+00:00,2022-06-21T15:14:05.419795+00:00
056baaf3-f3f3-41dc-8f54-404f6db985bc,ARBEI_19190109_001,332,bürgerlichen,0.7633333,2022-04-19T17:37:58.748785+00:00,2022-06-21T15:14:05.419795+00:00
8f7326dc-5902-45dc-b544-f1f7025c8d8f,ARBEI_19190109_001,333,Presse.,0.5342857,2022-04-19T17:37:59.176306+00:00,2022-06-21T15:14:05.419795+00:00
10f125f3-135f-4262-9377-4b21bd18d908,ARBEI_19190109_001,334,In,0.495,2022-04-19T17:37:59.611896+00:00,2022-06-21T15:14:05.419795+00:00
fe972c17-e88b-4b1a-bb02-a4530f7dd166,ARBEI_19190109_001,335,Nr.,0.73,2022-04-19T17:38:00.143649+00:00,2022-06-21T15:14:05.419795+00:00
6908d97b-f660-49c5-ad99-9d16988ada72,ARBEI_19190109_001,336,76,0.795,2022-04-19T17:38:00.597165+00:00,2022-06-21T15:14:05.419795+00:00
77e02da8-e217-4feb-a64d-0ea113314022,ARBEI_19190109_001,337,vom,0.67333335,2022-04-19T17:38:01.036547+00:00,2022-06-21T15:14:05.419795+00:00
c75978c1-5367-4f35-99f1-9aab6c826f7b,ARBEI_19190109_001,338,13.,1.0,2022-04-19T17:38:01.496342+00:00,2022-06-21T15:14:05.419795+00:00
f15ed1f9-499b-4e04-b3d8-75e9435095f0,ARBEI_19190109_001,339,März,0.575,2022-04-19T17:38:02.021323+00:00,2022-06-21T15:14:05.419795+00:00
d2c758d0-616c-4eb4-ac99-28096776da9a,ARBEI_19190109_001,340,1915,1.0,2022-04-19T17:38:02.474453+00:00,2022-06-21T15:14:05.419795+00:00
aebf3065-6a97-4536-9004-672644e7fa56,ARBEI_19190109_001,341,schrieb,0.6242857,2022-04-19T17:38:02.945581+00:00,2022-06-21T15:14:05.419795+00:00
12909f18-1ec9-4466-a907-1625e92969d7,ARBEI_19190109_001,342,die,0.73333335,2022-04-19T17:38:03.418684+00:00,2022-06-21T15:14:05.419795+00:00
ce630e1d-c49b-4edb-85eb-6fee0b961bb2,ARBEI_19190109_001,343,"„Arbeiter-Zeitung""",0.6855556,2022-04-19T17:38:03.877243+00:00,2022-06-21T15:14:05.419795+00:00
6b61b725-b6ad-4192-8aef-5d8d9213294b,ARBEI_19190109_001,344,unter,0.75,2022-04-19T17:38:04.342846+00:00,2022-06-21T15:14:05.419795+00:00
315d7a46-f28c-421f-a630-e38d3b862e1d,ARBEI_19190109_001,345,dem,0.5733333,2022-04-19T17:38:04.766390+00:00,2022-06-21T15:14:05.419795+00:00
3a818b72-d2df-45ac-9e14-13fe512d2af0,ARBEI_19190109_001,346,Titel:,0.765,2022-04-19T17:38:05.222465+00:00,2022-06-21T15:14:05.419795+00:00
120e8475-9dd9-4b43-8420-c994c1cf4fac,ARBEI_19190109_001,347,„Kein,0.74,2022-04-19T17:38:05.681148+00:00,2022-06-21T15:14:05.419795+00:00
9ecc0edf-03c5-4626-a23d-4469c761861f,ARBEI_19190109_001,348,fauler,0.68833333,2022-04-19T17:38:06.136446+00:00,2022-06-21T15:14:05.419795+00:00
3efc92a5-2037-460f-a4d2-92b4a4351fe6,ARBEI_19190109_001,349,"Friede""",0.8057143,2022-04-19T17:38:06.594797+00:00,2022-06-21T15:14:05.419795+00:00
a88a33da-9a69-40dd-a23f-6ee3071fbaf0,ARBEI_19190109_001,350,im,0.625,2022-04-19T17:38:07.048303+00:00,2022-06-21T15:14:05.419795+00:00
0172a3ea-5fa6-4aaa-a1c0-24bb640851b5,ARBEI_19190109_001,351,Leitartikel,0.6918182,2022-04-19T17:38:07.521081+00:00,2022-06-21T15:14:05.419795+00:00
22889996-600f-4cb7-8226-9a49b409a4e5,ARBEI_19190109_001,352,u.,0.83,2022-04-19T17:38:07.988999+00:00,2022-06-21T15:14:05.419795+00:00
982e29bc-41d4-45f7-9b61-632cac8d4be6,ARBEI_19190109_001,353,a.:,0.64,2022-04-19T17:38:08.447900+00:00,2022-06-21T15:14:05.419795+00:00
3424bf5e-e22e-41d9-a6eb-8aee0944e161,ARBEI_19190109_001,354,„Der,0.75,2022-04-19T17:38:08.903727+00:00,2022-06-21T15:14:05.419795+00:00
918f2b32-d94e-4f3d-848d-dbe2f0421901,ARBEI_19190109_001,355,dauernde,0.56625,2022-04-19T17:38:09.360634+00:00,2022-06-21T15:14:05.419795+00:00
66d6b27a-6c86-462c-bcf8-a3c5fb434f56,ARBEI_19190109_001,356,"Friede,",0.61714286,2022-04-19T17:38:09.819817+00:00,2022-06-21T15:14:05.419795+00:00
8f4959d1-d8a3-49a5-8e5a-cc5715e464d6,ARBEI_19190109_001,357,der,0.68,2022-04-19T17:38:10.277223+00:00,2022-06-21T15:14:05.419795+00:00
a2c26b9e-9b3e-420d-8ff0-af4cecd7899d,ARBEI_19190109_001,358,sich,0.925,2022-04-19T17:38:10.732599+00:00,2022-06-21T15:14:05.419795+00:00
a5651697-18d7-46b2-a7a4-2e5d75846d37,ARBEI_19190109_001,359,heute,0.688,2022-04-19T17:38:11.273281+00:00,2022-06-21T15:14:05.419795+00:00
91f29210-481a-43cc-927b-56d9f961123d,ARBEI_19190109_001,360,auf,0.38333333,2022-04-19T17:38:11.732757+00:00,2022-06-21T15:14:05.419795+00:00
349929f9-b052-4d30-936a-852e9edf64b6,ARBEI_19190109_001,361,den,0.6066667,2022-04-19T17:38:12.178734+00:00,2022-06-21T15:14:05.419795+00:00
b55e2233-5a9b-4b20-b324-3ae50105d6a7,ARBEI_19190109_001,362,',0.84,2022-04-19T17:38:12.617628+00:00,2022-06-21T15:14:05.419795+00:00
73fed894-e983-4cd8-bf65-bfca5554a7d0,ARBEI_19190109_001,363,Schein,0.735,2022-04-19T17:38:13.056341+00:00,2022-06-21T15:14:05.419795+00:00
a12307ab-be4a-4552-a1b6-2bdaf21ca4b8,ARBEI_19190109_001,364,der,0.6566667,2022-04-19T17:38:13.514085+00:00,2022-06-21T15:14:05.419795+00:00
c0731f29-1d13-455b-8e05-f5df1c3b8c60,ARBEI_19190109_001,365,besseren,0.7925,2022-04-19T17:38:13.970216+00:00,2022-06-21T15:14:05.419795+00:00
5f8dff3c-4954-4aa3-8f12-f5ad56b877a0,ARBEI_19190109_001,366,Grenzen,0.6257143,2022-04-19T17:38:14.431161+00:00,2022-06-21T15:14:05.419795+00:00
ca2c253f-17fd-4daf-b3c6-e567193d52ed,ARBEI_19190109_001,367,aufbauen,0.48125,2022-04-19T17:38:14.883273+00:00,2022-06-21T15:14:05.419795+00:00
bb87ca11-426a-45b7-9c8f-9d9805cbb203,ARBEI_19190109_001,368,"wollte,",0.73142856,2022-04-19T17:38:15.353047+00:00,2022-06-21T15:14:05.419795+00:00
c0e11bb2-0e44-4b55-9573-99c816b5a5ee,ARBEI_19190109_001,369,wäre,0.595,2022-04-19T17:38:15.818587+00:00,2022-06-21T15:14:05.419795+00:00
d1b540e4-f692-4f59-ac5c-8c35e1a329f3,ARBEI_19190109_001,370,in,1.0,2022-04-19T17:38:16.278693+00:00,2022-06-21T15:14:05.419795+00:00
5186a74e-0684-4f06-b5fe-4127882fff8b,ARBEI_19190109_001,371,Wahrheit,0.74375,2022-04-19T17:38:16.738979+00:00,2022-06-21T15:14:05.419795+00:00
1c6ffe31-2fd5-42c5-92c3-c03f89672c76,ARBEI_19190109_001,372,die,0.6566667,2022-04-19T17:38:17.196802+00:00,2022-06-21T15:14:05.419795+00:00
b8560c27-733d-4c7e-b95a-4775fa826a91,ARBEI_19190109_001,373,ständige,0.8875,2022-04-19T17:38:17.663069+00:00,2022-06-21T15:14:05.419795+00:00
051f5162-cbce-40fc-aef9-87b02f857927,ARBEI_19190109_001,374,Friedensgefahr.,0.746,2022-04-19T17:38:18.122807+00:00,2022-06-21T15:14:05.419795+00:00
ea5830ca-3173-4e72-8f74-f02bc71fc319,ARBEI_19190109_001,375,In,0.595,2022-04-19T17:38:18.597203+00:00,2022-06-21T15:14:05.419795+00:00
e19a35df-6498-4580-8e56-0b52d905d6e3,ARBEI_19190109_001,376,einem,0.792,2022-04-19T17:38:19.078782+00:00,2022-06-21T15:14:05.419795+00:00
756465e8-e706-4242-8b04-11df0f2a932c,ARBEI_19190109_001,377,„Triumph,0.72375,2022-04-19T17:38:19.535035+00:00,2022-06-21T15:14:05.419795+00:00
2daaeba3-c491-4968-8219-13bbe30e7492,ARBEI_19190109_001,378,der,0.54333335,2022-04-19T17:38:19.990474+00:00,2022-06-21T15:14:05.419795+00:00
1b4f149a-dfb2-44ae-a091-56e50f7e018a,ARBEI_19190109_001,379,"Humanität""",0.74,2022-04-19T17:38:20.452078+00:00,2022-06-21T15:14:05.419795+00:00
078de857-94e9-4db1-9c8e-c202a19d083f,ARBEI_19190109_001,380,über-,0.612,2022-04-19T17:38:20.913862+00:00,2022-06-21T15:14:05.419795+00:00
e1ee1252-52da-44b6-9d68-147f765dd74d,ARBEI_19190109_001,381,schriebenen,0.65636367,2022-04-19T17:38:21.374918+00:00,2022-06-21T15:14:05.419795+00:00
d91b435d-93da-40a2-95c2-a6f30b710ed4,ARBEI_19190109_001,382,Aufsatz,0.4457143,2022-04-19T17:38:21.833048+00:00,2022-06-21T15:14:05.419795+00:00
911ca9c6-349a-4a24-8ef6-ef3126d60638,ARBEI_19190109_001,383,der,0.73333335,2022-04-19T17:38:22.275980+00:00,2022-06-21T15:14:05.419795+00:00
92e62c2f-02b2-41fb-9aec-af02aa9fab06,ARBEI_19190109_001,384,Nummer,0.79333335,2022-04-19T17:38:22.718936+00:00,2022-06-21T15:14:05.419795+00:00
6a27ca74-d380-49a9-9e4f-a667349c37ce,ARBEI_19190109_001,385,92,0.72,2022-04-19T17:38:23.153938+00:00,2022-06-21T15:14:05.419795+00:00
cb8736be-e3c3-4aa3-b22e-346cfe16e3f7,ARBEI_19190109_001,386,vom,0.7733333,2022-04-19T17:38:23.584409+00:00,2022-06-21T15:14:05.419795+00:00
6a202c40-d526-460f-9ba4-4d3429f47479,ARBEI_19190109_001,387,2.,0.705,2022-04-19T17:38:24.080898+00:00,2022-06-21T15:14:05.419795+00:00
d6c53eb1-7fda-4ea3-852e-f03d724b15dd,ARBEI_19190109_001,388,April,0.692,2022-04-19T17:38:24.522620+00:00,2022-06-21T15:14:05.419795+00:00
29ae0146-1703-40ef-8168-e778f8964a94,ARBEI_19190109_001,389,1915,0.99,2022-04-19T17:38:24.951815+00:00,2022-06-21T15:14:05.419795+00:00
736ec5ce-35af-4f60-95eb-11e065bdf3c8,ARBEI_19190109_001,390,stellt,0.915,2022-04-19T17:38:25.387688+00:00,2022-06-21T15:14:05.419795+00:00
55277fef-da14-4fc9-837b-69133fc68cf0,ARBEI_19190109_001,391,die,0.6933333,2022-04-19T17:38:25.849591+00:00,2022-06-21T15:14:05.419795+00:00
86152327-fe74-4efb-be2d-20c8f3fb535b,ARBEI_19190109_001,392,„Arbeiter-Zeitung,0.74,2022-04-19T17:38:26.280920+00:00,2022-06-21T15:14:05.419795+00:00
155b1c74-638e-4eed-9ab9-47aba5e3ec9f,ARBEI_19190109_001,393,den,0.71,2022-04-19T17:38:26.751742+00:00,2022-06-21T15:14:05.419795+00:00
e450f111-92ff-4ee1-89cb-fac5609fc013,ARBEI_19190109_001,394,Präsidenten,0.78636366,2022-04-19T17:38:27.219778+00:00,2022-06-21T15:14:05.419795+00:00
a227449f-8a25-48a0-be6b-946b4df73edb,ARBEI_19190109_001,395,Wilson,0.53833336,2022-04-19T17:38:27.683348+00:00,2022-06-21T15:14:05.419795+00:00
e0081e37-e163-456b-9ca1-20971b151b6b,ARBEI_19190109_001,396,als,0.55333334,2022-04-19T17:38:28.138806+00:00,2022-06-21T15:14:05.419795+00:00
f6a8b348-54bc-4b0b-b6ef-b20d1d4b9f7f,ARBEI_19190109_001,397,einen,0.782,2022-04-19T17:38:28.581691+00:00,2022-06-21T15:14:05.419795+00:00
c027b0cb-4448-4f3b-8a16-c735ffa57d98,ARBEI_19190109_001,398,Heuchler,0.67625,2022-04-19T17:38:29.027828+00:00,2022-06-21T15:14:05.419795+00:00
0e23eb5b-3a50-4b86-9bad-456fcd3fe9fe,ARBEI_19190109_001,399,"hin,",0.42,2022-04-19T17:38:29.494186+00:00,2022-06-21T15:14:05.419795+00:00
4cde4450-e516-4054-b0ea-722dc39822a8,ARBEI_19190109_001,400,„der,0.63,2022-04-19T17:38:29.934747+00:00,2022-06-21T15:14:05.419795+00:00
25550c41-9b90-4148-866e-9537cfb79fa8,ARBEI_19190109_001,401,seine,0.382,2022-04-19T17:38:30.385548+00:00,2022-06-21T15:14:05.419795+00:00
885de1b7-11d7-492d-8c7e-c32b90148e83,ARBEI_19190109_001,402,eigenen,0.62285715,2022-04-19T17:38:30.816659+00:00,2022-06-21T15:14:05.419795+00:00
951013e6-6fc8-41bd-b3bd-63885de5cbc4,ARBEI_19190109_001,403,Grundsätze,0.623,2022-04-19T17:38:31.267654+00:00,2022-06-21T15:14:05.419795+00:00
51bf70e5-b3f0-4371-8ed1-1c9977aa93b0,ARBEI_19190109_001,404,mit,0.61,2022-04-19T17:38:31.705799+00:00,2022-06-21T15:14:05.419795+00:00
01051c14-9720-4f45-902a-4a2f461444b5,ARBEI_19190109_001,405,Füßen,0.512,2022-04-19T17:38:32.212701+00:00,2022-06-21T15:14:05.419795+00:00
27d94a67-7826-4b6b-8c76-ffa6b7a04619,ARBEI_19190109_001,406,trete,0.542,2022-04-19T17:38:33.462346+00:00,2022-06-21T15:14:05.419795+00:00
3b28830b-cc68-4b10-bffb-54ae8a0bb6d7,ARBEI_19190109_001,407,und,0.44333333,2022-04-19T17:38:33.918593+00:00,2022-06-21T15:14:05.419795+00:00
59043466-a876-4ca9-b543-59b713230fb8,ARBEI_19190109_001,408,zum,0.49333334,2022-04-19T17:38:34.362999+00:00,2022-06-21T15:14:05.419795+00:00
f95e6c54-1b6e-40c1-9f5c-2b7b510ca2da,ARBEI_19190109_001,409,Kinderspott,0.70272726,2022-04-19T17:38:34.816876+00:00,2022-06-21T15:14:05.419795+00:00
167d96f7-574d-428f-8fec-9ee42421cba5,ARBEI_19190109_001,410,"mache"".",0.73714286,2022-04-19T17:38:35.264148+00:00,2022-06-21T15:14:05.419795+00:00
90817888-5e19-4ef7-bf40-75059ef14844,ARBEI_19190109_001,411,Als,0.68333334,2022-04-19T17:38:35.715777+00:00,2022-06-21T15:14:05.419795+00:00
fe149dd3-dbe6-4c2d-bf40-907afc39294a,ARBEI_19190109_001,412,Italien,0.66714287,2022-04-19T17:38:36.169643+00:00,2022-06-21T15:14:05.419795+00:00
c2fb6a3b-0ef0-4b6c-82f3-4d2076d9cf47,ARBEI_19190109_001,413,in,1.0,2022-04-19T17:38:36.626177+00:00,2022-06-21T15:14:05.419795+00:00
f843414b-1b0e-4f9d-bb2f-086a2cad309d,ARBEI_19190109_001,414,den,0.75333333,2022-04-19T17:38:37.082824+00:00,2022-06-21T15:14:05.419795+00:00
a1d17235-4994-4ddb-94f1-8a52e520d2a6,ARBEI_19190109_001,415,Weltkrieg,0.7033333,2022-04-19T17:38:37.546904+00:00,2022-06-21T15:14:05.419795+00:00
0c56d95b-a700-492b-a6b7-363e84e90033,ARBEI_19190109_001,416,"trat,",0.756,2022-04-19T17:38:38.000136+00:00,2022-06-21T15:14:05.419795+00:00
094063d1-b616-4db3-99a0-405ee910d84e,ARBEI_19190109_001,417,schimpfte,0.66,2022-04-19T17:38:38.445413+00:00,2022-06-21T15:14:05.419795+00:00
3035d56c-c9a0-4120-9269-7779f8d78614,ARBEI_19190109_001,418,die,0.5966667,2022-04-19T17:38:38.901478+00:00,2022-06-21T15:14:05.419795+00:00
daf8e1f5-a65c-437e-9b88-6440a7f88699,ARBEI_19190109_001,419,"„Arbeiter-Zeitung""",0.79,2022-04-19T17:38:39.366069+00:00,2022-06-21T15:14:05.419795+00:00
b6429375-b2df-4199-b8fb-38decbdd1f9d,ARBEI_19190109_001,420,weidlich,0.6725,2022-04-19T17:38:39.809179+00:00,2022-06-21T15:14:05.419795+00:00
cea6673e-1ff1-486f-b4df-f1cf20e6e76c,ARBEI_19190109_001,421,über,0.625,2022-04-19T17:38:40.272420+00:00,2022-06-21T15:14:05.419795+00:00
793605c3-0359-4d12-8bdc-af5cd98cbe8c,ARBEI_19190109_001,422,den,0.63,2022-04-19T17:38:40.722738+00:00,2022-06-21T15:14:05.419795+00:00
e42caf51-c8cc-42c5-a825-40698b4dde33,ARBEI_19190109_001,423,„italienischen,0.6535714,2022-04-19T17:38:41.190606+00:00,2022-06-21T15:14:05.419795+00:00
99d58f3c-78a7-4893-9101-c0bdd0f98504,ARBEI_19190109_001,424,"Imperialismus""",0.7178571,2022-04-19T17:38:41.658086+00:00,2022-06-21T15:14:05.419795+00:00
5179ea53-32a1-4a56-9aca-d85d9c0078ef,ARBEI_19190109_001,425,und,0.48666668,2022-04-19T17:38:42.118260+00:00,2022-06-21T15:14:05.419795+00:00
12fb9296-b765-4718-920b-c6ab8a02f2ff,ARBEI_19190109_001,426,beklagte,0.54125,2022-04-19T17:38:42.595689+00:00,2022-06-21T15:14:05.419795+00:00
e5305137-9ce2-4dc3-a6ae-00d2297d313b,ARBEI_19190109_001,427,es,0.845,2022-04-19T17:38:43.068544+00:00,2022-06-21T15:14:05.419795+00:00
c482ed5a-e53f-4fef-9336-a1365caa213e,ARBEI_19190109_001,428,"bitter,",0.6414286,2022-04-19T17:38:43.521859+00:00,2022-06-21T15:14:05.419795+00:00
4e90fbc6-87e5-408a-ba31-a2134d15d8df,ARBEI_19190109_001,429,„daß,0.4775,2022-04-19T17:38:43.987963+00:00,2022-06-21T15:14:05.419795+00:00
91db1e61-17cc-4a78-8888-b753320b2657,ARBEI_19190109_001,430,zu,0.275,2022-04-19T17:38:44.450274+00:00,2022-06-21T15:14:05.419795+00:00
9fdb9b41-41bd-40ad-86f4-d45695395235,ARBEI_19190109_001,431,den,0.6533333,2022-04-19T17:38:44.879095+00:00,2022-06-21T15:14:05.419795+00:00
f2119dfc-ca5e-4089-ba1f-ad16438049c8,ARBEI_19190109_001,432,inneren,0.69857144,2022-04-19T17:38:45.316345+00:00,2022-06-21T15:14:05.419795+00:00
51ae7cda-6840-4128-a8c7-c0745a707113,ARBEI_19190109_001,433,Schwierigkei,0.72,2022-04-19T17:38:45.760915+00:00,2022-06-21T15:14:05.419795+00:00
76405b73-5c0f-401d-9266-9e45de96df74,ARBEI_19190109_001,434,ten,0.9166667,2022-04-19T17:38:46.226428+00:00,2022-06-21T15:14:05.419795+00:00
ad6018f9-1fc6-4e1c-82ce-ae3beaf69860,ARBEI_19190109_001,435,des,0.99666667,2022-04-19T17:38:46.686867+00:00,2022-06-21T15:14:05.419795+00:00
57c0d074-2dd8-4572-ba3a-edd234fcbda5,ARBEI_19190109_001,436,Reiches,0.8757143,2022-04-19T17:38:47.132528+00:00,2022-06-21T15:14:05.419795+00:00
aa0620f3-e377-4bb1-8927-15aef7c7878c,ARBEI_19190109_001,437,nun,0.56666666,2022-04-19T17:38:47.612532+00:00,2022-06-21T15:14:05.419795+00:00
6516f6dc-c3a0-49b1-a936-1928378a54df,ARBEI_19190109_001,438,noch,0.7575,2022-04-19T17:38:48.077984+00:00,2022-06-21T15:14:05.419795+00:00
3f0f10e9-fb55-4008-966a-291dccf7ddac,ARBEI_19190109_001,439,die,0.69666666,2022-04-19T17:38:48.537879+00:00,2022-06-21T15:14:05.419795+00:00
7d8caeb6-dbe4-402e-ab54-7ed31b9c5b94,ARBEI_19190109_001,440,furchtbare,0.815,2022-04-19T17:38:48.998789+00:00,2022-06-21T15:14:05.419795+00:00
5021f415-8c24-409a-a7e4-2d1e20d06b2e,ARBEI_19190109_001,441,Ge,0.82,2022-04-19T17:38:49.467858+00:00,2022-06-21T15:14:05.419795+00:00
4128a0a4-7522-48e6-9feb-106f71e27909,ARBEI_19190109_001,442,fahr,0.7775,2022-04-19T17:38:49.924990+00:00,2022-06-21T15:14:05.419795+00:00
d5aaee28-3d27-4d6a-92c4-15c7b6b6a3d2,ARBEI_19190109_001,443,gekommen,0.70375,2022-04-19T17:38:50.384052+00:00,2022-06-21T15:14:05.419795+00:00
9053111c-3fd4-461a-983f-05f0c9cb1c06,ARBEI_19190109_001,444,"ist,",0.64,2022-04-19T17:38:50.841155+00:00,2022-06-21T15:14:05.419795+00:00
be981a00-84e4-463c-99aa-672366288751,ARBEI_19190109_001,445,zwischen,0.6625,2022-04-19T17:38:51.300642+00:00,2022-06-21T15:14:05.419795+00:00
9f47e927-d342-4f0b-a68a-469941c3a679,ARBEI_19190109_001,446,den,0.74,2022-04-19T17:38:51.756355+00:00,2022-06-21T15:14:05.419795+00:00
438bbf05-5146-4ce8-8f85-4419614b6230,ARBEI_19190109_001,447,zwei,0.5425,2022-04-19T17:38:52.216140+00:00,2022-06-21T15:14:05.419795+00:00
730e40a8-1b94-42f1-b13d-6f68638cca34,ARBEI_19190109_001,448,Mühlsteinen,0.6218182,2022-04-19T17:38:52.695890+00:00,2022-06-21T15:14:05.419795+00:00
d3b5678e-5f18-40c0-8c4f-244e13d18e45,ARBEI_19190109_001,449,des,0.93666667,2022-04-19T17:38:53.389815+00:00,2022-06-21T15:14:05.419795+00:00
9869d005-30cb-4dd5-b045-d8a6fedc7bf0,ARBEI_19190109_001,450,Zarismus,0.67625,2022-04-19T17:38:53.851971+00:00,2022-06-21T15:14:05.419795+00:00
e127db2d-230e-437e-bf10-c5c93ba53442,ARBEI_19190109_001,451,im,0.54,2022-04-19T17:38:54.313352+00:00,2022-06-21T15:14:05.419795+00:00
7fbc85a2-f587-4b3f-97ce-8a0f5f5a4b38,ARBEI_19190109_001,452,Osten,0.418,2022-04-19T17:38:54.771336+00:00,2022-06-21T15:14:05.419795+00:00
e2cf9c73-7da9-4a43-9edf-580feb8f0b92,ARBEI_19190109_001,453,und,0.77,2022-04-19T17:38:55.244720+00:00,2022-06-21T15:14:05.419795+00:00
379b0f4e-8b2d-468b-9fc2-8703742dc879,ARBEI_19190109_001,454,dem,0.7266667,2022-04-19T17:38:55.706569+00:00,2022-06-21T15:14:05.419795+00:00
572b1e02-dfd5-4c56-99bc-a61dcd54567d,ARBEI_19190109_001,455,Imperialismus,0.7846154,2022-04-19T17:38:56.150458+00:00,2022-06-21T15:14:05.419795+00:00
6be105b0-1738-4a41-a55a-e06e88ebdd30,ARBEI_19190109_001,456,im,0.86,2022-04-19T17:38:56.599462+00:00,2022-06-21T15:14:05.419795+00:00
e7d7a2df-4892-42c9-897d-d2e58fa96fd1,ARBEI_19190109_001,457,Westen,0.75166667,2022-04-19T17:38:57.055568+00:00,2022-06-21T15:14:05.419795+00:00
6140cbca-a4d0-4b29-8c7c-3ae6856112a9,ARBEI_19190109_001,458,zerrieben,0.69777775,2022-04-19T17:38:57.533389+00:00,2022-06-21T15:14:05.419795+00:00
a48c7994-5b40-4a11-bcda-aa157e2d6655,ARBEI_19190109_001,459,zu,0.85,2022-04-19T17:38:58.017662+00:00,2022-06-21T15:14:05.419795+00:00
b95f5fa2-d1fb-472c-8cdb-b7f179a12901,ARBEI_19190109_001,460,"werden"".",0.71625,2022-04-19T17:38:58.487241+00:00,2022-06-21T15:14:05.419795+00:00
3768b469-1caa-42bb-abd4-f4054591f396,ARBEI_19190109_001,461,"(„A.-Z.""",0.7125,2022-04-19T17:38:58.966004+00:00,2022-06-21T15:14:05.419795+00:00
b100a408-f367-4528-a54e-2f477e7a4bfb,ARBEI_19190109_001,462,Nr.,0.83666664,2022-04-19T17:38:59.444236+00:00,2022-06-21T15:14:05.419795+00:00
28d6dff2-a3d2-4e25-8568-2c7e1fe33c9f,ARBEI_19190109_001,463,142,0.6333333,2022-04-19T17:38:59.926337+00:00,2022-06-21T15:14:05.419795+00:00
0821f07a-92c2-4a41-bfa4-50c64720fdd7,ARBEI_19190109_001,464,vom,0.59,2022-04-19T17:39:00.407011+00:00,2022-06-21T15:14:05.419795+00:00
7b6ef848-ca45-4490-adc3-72ca8e904953,ARBEI_19190109_001,465,23.,0.56333333,2022-04-19T17:39:00.884116+00:00,2022-06-21T15:14:05.419795+00:00
